cause,effect,nonident_cause,rescue_nodes,n_rescue_nodes
rpoD,wecB,cross_scc_blocked,lrp|rpoD,2
rpoD,wza,cross_scc_blocked,rpoD,1
rpoD,wzb,cross_scc_blocked,rpoD,1
rpoD,wzc,cross_scc_blocked,rpoD,1
rpoD,wzzE,cross_scc_blocked,nac|rpoD,2
rpoD,xapA,cross_scc_blocked,rpoD,1
rpoD,xapB,cross_scc_blocked,rpoD,1
rpoD,xapR,cross_scc_blocked,nac|rpoD,2
rpoD,xerD,cross_scc_blocked,rpoD|rpoH,2
rpoD,xseA,cross_scc_blocked,rpoD,1
leuO,bglG,cross_scc_blocked,,0
rpoD,xylE,cross_scc_blocked,rpoD,1
rpoD,yadS,cross_scc_blocked,rpoD|rpoS,2
rpoD,yadV,cross_scc_blocked,rpoD,1
rpoD,yafN,cross_scc_blocked,rpoD,1
rpoD,yafO,cross_scc_blocked,rpoD,1
rpoD,yafP,cross_scc_blocked,rpoD,1
rpoD,yafQ,cross_scc_blocked,rpoD,1
rpoD,yaiA,cross_scc_blocked,rpoD,1
rpoD,yajO,cross_scc_blocked,nac|rpoD,2
rpoD,ybbY,cross_scc_blocked,nac|rpoD,2
leuO,bglJ,two_cycle,leuO,1
rpoD,ybdN,cross_scc_blocked,rpoD,1
rpoD,ybdZ,cross_scc_blocked,rpoD,1
rpoD,ybeD,cross_scc_blocked,rpoD|rpoH,2
rpoD,ybhL,cross_scc_blocked,rpoD|yjjQ,2
rpoD,ybiB,cross_scc_blocked,rpoD,1
rpoD,ybjC,cross_scc_blocked,rpoD,1
rpoD,ybjN,cross_scc_blocked,rpoD,1
rpoD,yccA,cross_scc_blocked,cpxR|rpoD,2
rpoD,ycdZ,cross_scc_blocked,rpoD,1
rpoD,yceI,cross_scc_blocked,rpoD|rpoH,2
leuO,cadC,cross_scc_blocked,fliZ|gadE|yjjQ,3
rpoD,yceJ,cross_scc_blocked,rpoD|rpoH,2
rpoD,ycgZ,cross_scc_blocked,rpoD,1
rpoD,ychA,cross_scc_blocked,nac|rpoD,2
rpoD,ychF,cross_scc_blocked,oxyR|rpoD,2
rpoD,ychH,cross_scc_blocked,crp|rpoD,2
rpoD,ychO,cross_scc_blocked,fnr|rpoD,2
rpoD,yciE,cross_scc_blocked,rpoD,1
rpoD,yciH,cross_scc_blocked,rpoD|rpoH,2
rpoD,yciW,cross_scc_blocked,rpoD,1
rpoD,yciX,cross_scc_blocked,rpoD|yjjQ,2
leuO,cas1,cross_scc_blocked,fliZ|gadE|yjjQ,3
rpoD,ydeJ,cross_scc_blocked,fnr|rpoD,2
rpoD,ydeM,cross_scc_blocked,rpoD,1
rpoD,ydeN,cross_scc_blocked,rpoD,1
rpoD,ydeO,same_scc_long,rpoD,1
rpoD,ydeP,cross_scc_blocked,rpoD,1
rpoD,ydjM,cross_scc_blocked,rpoD,1
rpoD,yeaE,cross_scc_blocked,lrp|rpoD,2
rpoD,yeaR,cross_scc_blocked,rpoD,1
rpoD,yebE,cross_scc_blocked,cpxR|rpoD,2
rpoD,yebG,cross_scc_blocked,rpoD,1
flhC,flhE,cross_scc_blocked,flhC|fliZ,2
leuO,cas2,cross_scc_blocked,fliZ|gadE|yjjQ,3
rpoD,yefM,cross_scc_blocked,nac|rpoD,2
rpoD,yegR,cross_scc_blocked,rpoD,1
rpoD,yehF,cross_scc_blocked,rpoD,1
rpoD,yeiB,cross_scc_blocked,fur|rpoD,2
rpoD,yfaE,cross_scc_blocked,rpoD,1
rpoD,yfdE,cross_scc_blocked,rpoD,1
rpoD,yfdV,cross_scc_blocked,rpoD,1
rpoD,yfdX,cross_scc_blocked,evgA|rpoD,2
rpoD,yffB,cross_scc_blocked,rpoD,1
rpoD,yfgG,cross_scc_blocked,nac|rpoD,2
leuO,casA,cross_scc_blocked,fliZ|gadE|yjjQ,3
rpoD,yfiB,cross_scc_blocked,rpoD,1
rpoD,yfiR,cross_scc_blocked,rpoD,1
rpoD,ygeA,cross_scc_blocked,rpoD,1
rpoD,ygeH,cross_scc_blocked,rpoD,1
rpoD,yhbE,cross_scc_blocked,rpoD,1
rpoD,yhfA,cross_scc_blocked,crp|rpoD,2
rpoD,yhgH,cross_scc_blocked,crp|rpoD,2
rpoD,yhhY,cross_scc_blocked,rpoD,1
rpoD,yhiD,cross_scc_blocked,rpoD,1
rpoD,yhjR,cross_scc_blocked,lrp|rpoD,2
leuO,casB,cross_scc_blocked,fliZ|gadE|yjjQ,3
rpoD,yiaK,cross_scc_blocked,rpoD,1
rpoD,yiaL,cross_scc_blocked,rpoD,1
rpoD,yiaM,cross_scc_blocked,rpoD,1
rpoD,yiaN,cross_scc_blocked,rpoD,1
rpoD,yiaO,cross_scc_blocked,rpoD,1
rpoD,yibN,cross_scc_blocked,rpoD,1
rpoD,yihS,cross_scc_blocked,crp|rpoD,2
rpoD,yihT,cross_scc_blocked,crp|rpoD,2
rpoD,yihU,cross_scc_blocked,crp|rpoD,2
rpoD,yihV,cross_scc_blocked,crp|rpoD,2
leuO,casC,cross_scc_blocked,fliZ|gadE|yjjQ,3
rpoD,yjbE,cross_scc_blocked,rpoD,1
rpoD,yjbF,cross_scc_blocked,rpoD,1
rpoD,yjbG,cross_scc_blocked,rpoD,1
rpoD,yjbH,cross_scc_blocked,rpoD,1
rpoD,yjcH,cross_scc_blocked,rpoD,1
rpoD,yjeV,cross_scc_blocked,dnaA|rpoD,2
rpoD,yjjQ,same_scc_long,rpoD,1
rpoD,yjjZ,cross_scc_blocked,rpoD,1
rpoD,ykgR,cross_scc_blocked,crp|rpoD,2
rpoD,ymgA,cross_scc_blocked,rpoD,1
leuO,casD,cross_scc_blocked,fliZ|gadE|yjjQ,3
rpoD,ymgC,cross_scc_blocked,rpoD,1
rpoD,ymiA,cross_scc_blocked,rpoD|yjjQ,2
rpoD,ymiC,cross_scc_blocked,rpoD|rpoS,2
rpoD,ynfE,cross_scc_blocked,rpoD,1
rpoD,ynfF,cross_scc_blocked,rpoD,1
rpoD,ynfG,cross_scc_blocked,rpoD,1
rpoD,ynfH,cross_scc_blocked,rpoD,1
rpoD,yoaG,cross_scc_blocked,rpoD,1
rpoD,yobF,cross_scc_blocked,rpoD,1
rpoD,yoeB,cross_scc_blocked,nac|rpoD,2
leuO,casE,cross_scc_blocked,fliZ|gadE|yjjQ,3
rpoD,yojI,cross_scc_blocked,lrp|rpoD,2
rpoD,ypfN,cross_scc_blocked,fliZ|gadE|rpoD|sutR,4
rpoD,yqjA,cross_scc_blocked,rpoD,1
rpoD,ysgA,cross_scc_blocked,fnr|rpoD,2
rpoD,ytiC,cross_scc_blocked,rpoD,1
rpoD,ytiD,cross_scc_blocked,rpoD,1
rpoD,zinT,cross_scc_blocked,rpoD,1
rpoD,zntA,cross_scc_blocked,rpoD,1
rpoD,znuB,cross_scc_blocked,oxyR|rpoD,2
rpoD,znuC,cross_scc_blocked,oxyR|rpoD,2
leuO,gltF,cross_scc_blocked,fliZ|gadE|yjjQ,3
rpoD,zwf,cross_scc_blocked,rpoD,1
rpsA,fis,scc_edge_dissolved,rpsA,1
rpsA,manY,cross_scc_blocked,fis|rpsA,2
rpsA,pnp,cross_scc_blocked,fis|rpsA,2
rpsA,rpsA,self_loop,,0
rpsA,rpsO,cross_scc_blocked,fis|rpsA,2
rpsD,rpsD,self_loop,,0
rpsG,rpsG,self_loop,,0
rpsH,rpsH,self_loop,,0
sgrR,sgrR,self_loop,,0
leuO,leuA,cross_scc_blocked,fliZ|gadE|yjjQ,3
thrS,thrS,self_loop,,0
dsdC,dsdC,self_loop,,0
evgA,acrD,cross_scc_blocked,evgA,1
evgA,emrK,cross_scc_blocked,evgA,1
evgA,emrY,cross_scc_blocked,evgA|fnr,2
evgA,evgA,self_loop,,0
evgA,evgS,cross_scc_blocked,evgA,1
evgA,frc,cross_scc_blocked,evgA,1
evgA,gadE,same_scc_long,evgA,1
evgA,mdtE,cross_scc_blocked,evgA,1
leuO,leuB,cross_scc_blocked,fliZ|gadE|rpoD|yjjQ,4
evgA,mdtF,cross_scc_blocked,evgA,1
evgA,oxc,cross_scc_blocked,evgA,1
evgA,safA,cross_scc_blocked,evgA,1
evgA,ydeO,same_scc_long,evgA,1
evgA,ydeP,cross_scc_blocked,evgA,1
evgA,yegR,cross_scc_blocked,evgA,1
evgA,yfdE,cross_scc_blocked,evgA,1
evgA,yfdV,cross_scc_blocked,evgA,1
evgA,yfdX,cross_scc_blocked,evgA|rpoD,2
ydeO,appA,cross_scc_blocked,ydeO,1
leuO,leuC,cross_scc_blocked,fliZ|gadE|rpoD|yjjQ,4
ydeO,appB,cross_scc_blocked,ydeO,1
ydeO,appC,cross_scc_blocked,ydeO,1
ydeO,appX,cross_scc_blocked,ydeO,1
ydeO,dctR,cross_scc_blocked,ydeO,1
ydeO,gadE,same_scc_long,ydeO,1
ydeO,gadW,same_scc_long,ydeO,1
ydeO,hyaA,cross_scc_blocked,ydeO,1
ydeO,hyaB,cross_scc_blocked,ydeO,1
ydeO,hyaC,cross_scc_blocked,ydeO,1
ydeO,hyaD,cross_scc_blocked,ydeO,1
flhC,fliA,same_scc_long,flhC|fliZ,2
leuO,leuD,cross_scc_blocked,fliZ|gadE|rpoD|yjjQ,4
ydeO,hyaE,cross_scc_blocked,ydeO,1
ydeO,hyaF,cross_scc_blocked,ydeO,1
ydeO,mdtE,cross_scc_blocked,ydeO,1
ydeO,mdtF,cross_scc_blocked,ydeO,1
ydeO,nhaR,cross_scc_blocked,ydeO,1
ydeO,safA,cross_scc_blocked,ydeO,1
ydeO,slp,cross_scc_blocked,ydeO,1
ydeO,uspD,cross_scc_blocked,rpoE|ydeO,2
ydeO,ydeO,self_loop,,0
ydeO,yiiS,cross_scc_blocked,rpoE|ydeO,2
leuO,leuL,cross_scc_blocked,fliZ|gadE|yjjQ,3
iclR,iclR,self_loop,,0
fhlA,fhlA,self_loop,,0
mlrA,cadC,cross_scc_blocked,csgD|fliZ|gadE|mlrA,4
mlrA,csgD,scc_edge_dissolved,fliZ|mlrA,2
mlrA,csgE,cross_scc_blocked,csgD|fliZ|mlrA,3
mlrA,csgF,cross_scc_blocked,csgD|fliZ|mlrA,3
mlrA,csgG,cross_scc_blocked,csgD|fliZ|mlrA,3
mlrA,ibaG,cross_scc_blocked,csgD|fliZ|gadE|mlrA|rpoE,5
mlrA,obgE,cross_scc_blocked,csgD|fliZ|gadE|mlrA,4
mlrA,rplU,cross_scc_blocked,csgD|fliZ|gadE|mlrA,4
leuO,leuO,self_loop,,0
mlrA,rpmA,cross_scc_blocked,csgD|fliZ|gadE|mlrA,4
mlrA,yhbE,cross_scc_blocked,csgD|fliZ|gadE|mlrA,4
gadW,dctR,cross_scc_blocked,gadW,1
gadW,gadA,cross_scc_blocked,gadW,1
gadW,gadB,cross_scc_blocked,gadW,1
gadW,gadC,cross_scc_blocked,gadW,1
gadW,gadE,two_cycle,gadW,1
gadW,gadW,self_loop,,0
gadW,gadX,two_cycle,gadW,1
gadW,hdeA,cross_scc_blocked,gadW,1
leuO,ybeQ,cross_scc_blocked,fliZ|gadE|nac|yjjQ,4
gadW,hdeB,cross_scc_blocked,gadW,1
gadW,mdtE,cross_scc_blocked,gadW,1
gadW,mdtF,cross_scc_blocked,gadW,1
gadW,slp,cross_scc_blocked,gadW,1
gadW,yhiD,cross_scc_blocked,gadW,1
nac,abgR,cross_scc_blocked,crp|nac,2
nac,aceB,cross_scc_blocked,nac,1
nac,ackA,cross_scc_blocked,nac,1
nac,acrE,cross_scc_blocked,nac,1
nac,ahpC,cross_scc_blocked,nac,1
leuO,yghS,cross_scc_blocked,fliZ|gadE|nac|yjjQ,4
nac,alaC,cross_scc_blocked,nac,1
nac,allW,cross_scc_blocked,nac|rpoD,2
nac,amiB,cross_scc_blocked,nac|rpoD,2
nac,amn,cross_scc_blocked,nac|phoB,2
nac,ampD,cross_scc_blocked,crp|nac,2
nac,ansB,cross_scc_blocked,nac,1
nac,ansP,cross_scc_blocked,nac|rpoS,2
nac,araE,cross_scc_blocked,nac,1
nac,araF,cross_scc_blocked,nac,1
nac,argO,cross_scc_blocked,nac,1
leuO,yjjQ,scc_edge_dissolved,fliZ|gadE,2
nac,argU,cross_scc_blocked,nac,1
nac,aroD,cross_scc_blocked,nac|rpoD,2
nac,aroF,cross_scc_blocked,nac,1
nac,asnA,cross_scc_blocked,nac,1
nac,asnC,cross_scc_blocked,nac|rpoD,2
nac,asnT,cross_scc_blocked,nac|rpoD,2
nac,asnV,cross_scc_blocked,nac|rpoD,2
nac,bfd,cross_scc_blocked,fur|nac,2
nac,bglB,cross_scc_blocked,nac,1
nac,bglX,cross_scc_blocked,nac|rpoD,2
bolA,ampC,cross_scc_blocked,bolA|csgD|fliZ|gadE|rpoD,5
nac,bidA,cross_scc_blocked,nac,1
nac,blc,cross_scc_blocked,nac|rpoS,2
nac,borD,cross_scc_blocked,nac,1
nac,bssS,cross_scc_blocked,nac,1
nac,caiF,cross_scc_blocked,nac,1
nac,cbrB,cross_scc_blocked,nac,1
nac,ccmA,cross_scc_blocked,nac,1
nac,ccmB,cross_scc_blocked,nac,1
nac,ccmH,cross_scc_blocked,nac,1
nac,cfa,cross_scc_blocked,nac,1
bolA,csgA,cross_scc_blocked,bolA|csgD|fliZ|gadE,4
nac,cheA,cross_scc_blocked,nac,1
nac,cho,cross_scc_blocked,nac|rpoD,2
nac,chpS,cross_scc_blocked,nac|rpoD,2
nac,cobT,cross_scc_blocked,nac|rpoD,2
nac,cobU,cross_scc_blocked,nac|rpoD,2
nac,codA,cross_scc_blocked,nac,1
nac,codB,cross_scc_blocked,nac,1
nac,cpdB,cross_scc_blocked,nac,1
nac,csiE,cross_scc_blocked,nac,1
nac,cycA,cross_scc_blocked,nac,1
bolA,csgD,scc_edge_dissolved,bolA|fliZ|gadE,3
nac,cydA,cross_scc_blocked,nac,1
nac,cynR,cross_scc_blocked,nac|rpoD,2
nac,cynT,cross_scc_blocked,nac|rpoD,2
nac,cysJ,cross_scc_blocked,nac,1
nac,dadA,cross_scc_blocked,nac,1
nac,dapB,cross_scc_blocked,nac,1
nac,ddlA,cross_scc_blocked,hns|nac,2
nac,ddpC,cross_scc_blocked,nac,1
nac,dgcT,cross_scc_blocked,nac,1
nac,dhaK,cross_scc_blocked,nac,1
bolA,csgE,cross_scc_blocked,bolA|csgD|fliZ|gadE,4
nac,dhaR,cross_scc_blocked,nac|rpoS,2
nac,dinJ,cross_scc_blocked,nac|rpoD,2
nac,dkgA,cross_scc_blocked,nac,1
nac,dnaA,same_scc_long,nac,1
nac,dppA,cross_scc_blocked,nac,1
nac,dsbA,cross_scc_blocked,nac,1
nac,dsbG,cross_scc_blocked,nac,1
nac,eamA,cross_scc_blocked,nac,1
nac,ecnB,cross_scc_blocked,nac,1
nac,elfA,cross_scc_blocked,lrp|nac|slyA,3
flhC,fliD,cross_scc_blocked,flhC|fliZ,2
bolA,csgF,cross_scc_blocked,bolA|csgD|fliZ|gadE,4
nac,emrK,cross_scc_blocked,nac,1
nac,eutS,cross_scc_blocked,nac,1
nac,evgA,same_scc_long,nac,1
nac,exuT,cross_scc_blocked,nac,1
nac,feaB,cross_scc_blocked,nac,1
nac,feaR,cross_scc_blocked,nac,1
nac,fepE,cross_scc_blocked,nac,1
nac,fhuF,cross_scc_blocked,nac,1
nac,fliC,cross_scc_blocked,nac,1
nac,fliD,cross_scc_blocked,nac,1
bolA,csgG,cross_scc_blocked,bolA|csgD|fliZ|gadE,4
nac,ftnB,cross_scc_blocked,nac,1
nac,fucA,cross_scc_blocked,nac,1
nac,fumD,cross_scc_blocked,nac,1
nac,gabD,cross_scc_blocked,nac,1
nac,gabP,cross_scc_blocked,nac,1
nac,gabT,cross_scc_blocked,nac,1
nac,gadE,same_scc_long,nac,1
nac,gadX,same_scc_long,nac,1
nac,gatA,cross_scc_blocked,nac,1
nac,gcvT,cross_scc_blocked,nac,1
bolA,dacC,cross_scc_blocked,bolA|csgD|fliZ|gadE,4
nac,gdhA,cross_scc_blocked,nac,1
nac,glaH,cross_scc_blocked,nac,1
nac,glcA,cross_scc_blocked,nac,1
nac,glpK,cross_scc_blocked,nac,1
nac,gltA,cross_scc_blocked,nac,1
nac,gltB,cross_scc_blocked,nac,1
nac,gltD,cross_scc_blocked,nac,1
nac,gltF,cross_scc_blocked,nac,1
nac,gltP,cross_scc_blocked,nac,1
nac,glxK,cross_scc_blocked,nac|rpoD,2
bolA,fimH,cross_scc_blocked,bolA|csgD|fliZ|gadE,4
nac,gmk,cross_scc_blocked,nac|rpoD,2
nac,gor,cross_scc_blocked,nac,1
nac,groS,cross_scc_blocked,nac,1
nac,gspG,cross_scc_blocked,nac,1
nac,gspH,cross_scc_blocked,nac,1
nac,gspM,cross_scc_blocked,nac,1
nac,gspO,cross_scc_blocked,nac,1
nac,hcaE,cross_scc_blocked,fur|nac,2
nac,hcaR,cross_scc_blocked,fur|nac,2
nac,hchA,cross_scc_blocked,nac,1
bolA,mreB,cross_scc_blocked,bolA|csgD|fliZ|gadE|rpoD,5
nac,hemB,cross_scc_blocked,nac|rpoD,2
nac,hemH,cross_scc_blocked,nac,1
nac,hemN,cross_scc_blocked,nac|rpoD,2
nac,hfq,cross_scc_blocked,nac,1
nac,hofC,cross_scc_blocked,nac,1
nac,hprR,cross_scc_blocked,hns|nac,2
nac,htpG,cross_scc_blocked,nac,1
nac,htpX,cross_scc_blocked,nac,1
nac,htrE,cross_scc_blocked,nac,1
nac,hupA,cross_scc_blocked,nac,1
bolA,mreC,cross_scc_blocked,bolA|csgD|fliZ|gadE,4
nac,ibpA,cross_scc_blocked,nac,1
nac,icd,cross_scc_blocked,nac,1
nac,ilvL,cross_scc_blocked,nac,1
nac,ilvN,cross_scc_blocked,nac,1
nac,insK,cross_scc_blocked,nac,1
nac,iraP,cross_scc_blocked,nac,1
nac,katG,cross_scc_blocked,nac,1
argR,aroK,cross_scc_blocked,rpoD,1
argR,aroP,cross_scc_blocked,,0
argR,artI,cross_scc_blocked,,0
bolA,mreD,cross_scc_blocked,bolA|csgD|fliZ|gadE|rpoD,5
argR,artJ,cross_scc_blocked,rpoD,1
argR,artM,cross_scc_blocked,,0
argR,artP,cross_scc_blocked,,0
argR,artQ,cross_scc_blocked,,0
argR,astA,cross_scc_blocked,,0
argR,astB,cross_scc_blocked,,0
argR,astC,cross_scc_blocked,,0
argR,astD,cross_scc_blocked,,0
argR,astE,cross_scc_blocked,,0
argR,carA,cross_scc_blocked,,0
pdhR,pdhR,self_loop,,0
argR,carB,cross_scc_blocked,,0
argR,cvpA,cross_scc_blocked,,0
argR,dacC,cross_scc_blocked,,0
argR,dps,cross_scc_blocked,,0
argR,eutS,cross_scc_blocked,,0
argR,ftsZ,cross_scc_blocked,,0
argR,gltB,cross_scc_blocked,,0
argR,gltD,cross_scc_blocked,,0
argR,gltF,cross_scc_blocked,,0
argR,gltP,cross_scc_blocked,,0
fadR,fadR,self_loop,,0
argR,hchA,cross_scc_blocked,,0
argR,hisJ,cross_scc_blocked,,0
argR,hisL,cross_scc_blocked,dksA,1
argR,hisM,cross_scc_blocked,,0
argR,hisP,cross_scc_blocked,,0
argR,hisQ,cross_scc_blocked,,0
argR,infB,cross_scc_blocked,,0
argR,lrp,two_cycle,argR,1
argR,lysO,cross_scc_blocked,rpoD,1
argR,metY,cross_scc_blocked,,0
hcaR,hcaR,self_loop,,0
argR,mukE,cross_scc_blocked,,0
argR,nusA,cross_scc_blocked,,0
argR,pfkB,cross_scc_blocked,,0
argR,pnp,cross_scc_blocked,,0
argR,potF,cross_scc_blocked,,0
argR,puuB,cross_scc_blocked,,0
argR,pyrL,cross_scc_blocked,nac,1
argR,rbfA,cross_scc_blocked,,0
argR,rimP,cross_scc_blocked,,0
argR,rpsO,cross_scc_blocked,,0
acnB,acnB,self_loop,,0
flhC,fliE,cross_scc_blocked,flhC|fliZ,2
cadC,cadC,self_loop,,0
argR,stpA,same_scc_long,,0
argR,truB,cross_scc_blocked,,0
argR,waaA,cross_scc_blocked,rpoD,1
argR,yaaU,cross_scc_blocked,rpoN,1
argR,yfcC,cross_scc_blocked,lrp,1
argR,yffB,cross_scc_blocked,rpoD,1
argR,yhcC,cross_scc_blocked,nac,1
betI,betI,self_loop,,0
dpiA,dpiA,self_loop,,0
fnr,aceE,cross_scc_blocked,fnr,1
cdaR,cdaR,self_loop,,0
fnr,aceF,cross_scc_blocked,fnr,1
fnr,ackA,cross_scc_blocked,fnr,1
fnr,acnA,cross_scc_blocked,fnr,1
fnr,acrE,cross_scc_blocked,fnr,1
fnr,acrF,cross_scc_blocked,fnr,1
fnr,adhE,cross_scc_blocked,fnr,1
fnr,aer,cross_scc_blocked,fnr,1
fnr,aldA,cross_scc_blocked,fnr,1
fnr,amtB,cross_scc_blocked,fnr,1
fnr,ansB,cross_scc_blocked,fnr,1
cecR,cecR,self_loop,,0
fnr,arcA,two_cycle,fnr,1
fnr,aroP,cross_scc_blocked,fnr,1
fnr,aspA,cross_scc_blocked,fnr,1
fnr,aspC,cross_scc_blocked,fnr,1
fnr,bcsB,cross_scc_blocked,fnr|rpoD,2
fnr,bcsZ,cross_scc_blocked,fnr|rpoD,2
fnr,bidA,cross_scc_blocked,fnr,1
fnr,cadC,cross_scc_blocked,fnr,1
fnr,caiA,cross_scc_blocked,fnr,1
fnr,caiB,cross_scc_blocked,fnr,1
chbR,chbR,self_loop,,0
fnr,caiC,cross_scc_blocked,fnr,1
fnr,caiD,cross_scc_blocked,fnr,1
fnr,caiE,cross_scc_blocked,fnr,1
fnr,caiF,cross_scc_blocked,fnr,1
fnr,caiT,cross_scc_blocked,fnr,1
fnr,ccmA,cross_scc_blocked,fnr,1
fnr,ccmB,cross_scc_blocked,fnr,1
fnr,ccmC,cross_scc_blocked,fnr,1
fnr,ccmD,cross_scc_blocked,fnr,1
fnr,ccmE,cross_scc_blocked,fnr,1
citR,citR,self_loop,,0
fnr,ccmF,cross_scc_blocked,fnr,1
fnr,ccmG,cross_scc_blocked,fnr,1
fnr,ccmH,cross_scc_blocked,fnr,1
fnr,ccp,cross_scc_blocked,fnr,1
fnr,cheB,cross_scc_blocked,fliA|fnr,2
fnr,cheR,cross_scc_blocked,fliA|fnr,2
fnr,cheY,cross_scc_blocked,fliA|fnr,2
fnr,cheZ,cross_scc_blocked,fliA|fnr,2
fnr,citC,cross_scc_blocked,fnr,1
fnr,citD,cross_scc_blocked,fnr,1
cpxR,acrD,cross_scc_blocked,cpxR,1
fnr,citE,cross_scc_blocked,fnr,1
fnr,citF,cross_scc_blocked,fnr,1
fnr,citG,cross_scc_blocked,fnr,1
fnr,citX,cross_scc_blocked,fnr,1
fnr,cydA,cross_scc_blocked,fnr,1
fnr,cydB,cross_scc_blocked,fnr,1
fnr,cydC,cross_scc_blocked,fnr,1
fnr,cydD,cross_scc_blocked,fnr,1
fnr,cyoA,cross_scc_blocked,fnr,1
fnr,cyoB,cross_scc_blocked,fnr,1
cpxR,acs,cross_scc_blocked,cpxR,1
fnr,cyoC,cross_scc_blocked,fnr,1
fnr,cyoD,cross_scc_blocked,fnr,1
fnr,cyoE,cross_scc_blocked,fnr,1
fnr,cysG,cross_scc_blocked,fnr,1
fnr,dcuA,cross_scc_blocked,fnr,1
fnr,dcuB,cross_scc_blocked,fnr,1
fnr,dcuC,cross_scc_blocked,fnr,1
fnr,dcuR,cross_scc_blocked,fnr,1
fnr,dcuS,cross_scc_blocked,fnr|rpoD,2
fnr,dmsA,cross_scc_blocked,fnr,1
cpxR,appC,cross_scc_blocked,cpxR,1
fnr,dmsB,cross_scc_blocked,fnr,1
fnr,dmsC,cross_scc_blocked,fnr,1
fnr,dmsD,cross_scc_blocked,fnr,1
fnr,dpiA,cross_scc_blocked,fnr,1
fnr,dpiB,cross_scc_blocked,fnr,1
fnr,dppA,cross_scc_blocked,fnr,1
fnr,dppB,cross_scc_blocked,fnr,1
fnr,dppC,cross_scc_blocked,fnr,1
fnr,dppD,cross_scc_blocked,fnr,1
fnr,dppF,cross_scc_blocked,fnr,1
cpxR,aroG,cross_scc_blocked,cpxR,1
fnr,emrK,cross_scc_blocked,fnr,1
fnr,emrY,cross_scc_blocked,evgA|fnr,2
fnr,entF,cross_scc_blocked,fnr,1
fnr,fdhF,cross_scc_blocked,fnr,1
fnr,fdnG,cross_scc_blocked,fnr,1
fnr,fdnH,cross_scc_blocked,fnr,1
fnr,fdnI,cross_scc_blocked,fnr,1
fnr,feoA,cross_scc_blocked,fnr,1
fnr,feoB,cross_scc_blocked,fnr,1
fnr,feoC,cross_scc_blocked,fnr,1
cpxR,ascF,cross_scc_blocked,cpxR,1
fnr,fepE,cross_scc_blocked,fnr,1
fnr,fes,cross_scc_blocked,fnr,1
fnr,fhlA,cross_scc_blocked,fnr,1
fnr,fixA,cross_scc_blocked,fnr,1
fnr,fixB,cross_scc_blocked,fnr,1
fnr,fixC,cross_scc_blocked,fnr,1
fnr,fixX,cross_scc_blocked,fnr,1
fnr,fnr,self_loop,,0
fnr,focA,cross_scc_blocked,fnr,1
fnr,focB,cross_scc_blocked,fnr,1
flhC,fliF,cross_scc_blocked,flhC|fliZ,2
cpxR,astC,cross_scc_blocked,cpxR,1
fnr,frdA,cross_scc_blocked,fnr,1
fnr,frdB,cross_scc_blocked,fnr,1
fnr,frdC,cross_scc_blocked,fnr,1
fnr,frdD,cross_scc_blocked,fnr,1
fnr,fumA,cross_scc_blocked,fnr,1
fnr,fumB,cross_scc_blocked,fnr,1
fnr,fumC,cross_scc_blocked,fnr,1
fnr,gadA,cross_scc_blocked,fnr,1
fnr,gadW,same_scc_long,fnr,1
fnr,gadX,same_scc_long,fnr,1
cpxR,atpB,cross_scc_blocked,cpxR|rpoD,2
fnr,garD,cross_scc_blocked,fnr|nac,2
fnr,garK,cross_scc_blocked,fnr,1
fnr,garL,cross_scc_blocked,fnr,1
fnr,garP,cross_scc_blocked,fnr,1
fnr,garR,cross_scc_blocked,fnr,1
fnr,gcvH,cross_scc_blocked,fnr,1
fnr,gcvP,cross_scc_blocked,fnr,1
fnr,gcvT,cross_scc_blocked,fnr,1
fnr,gdhA,cross_scc_blocked,fnr,1
fnr,glnD,cross_scc_blocked,fnr,1
cpxR,atpI,cross_scc_blocked,cpxR|rpoD,2
fnr,glnK,cross_scc_blocked,fnr,1
fnr,glpA,cross_scc_blocked,fnr,1
fnr,glpB,cross_scc_blocked,fnr,1
fnr,glpC,cross_scc_blocked,fnr,1
fnr,glpQ,cross_scc_blocked,fnr,1
nac,kbaY,cross_scc_blocked,nac|rpoD,2
nac,kbl,cross_scc_blocked,nac,1
nac,kdsA,cross_scc_blocked,nac|rpoD,2
nac,leuL,cross_scc_blocked,nac,1
nac,leuO,same_scc_long,nac,1
cpxR,bacA,cross_scc_blocked,cpxR|rpoE,2
nac,leuU,cross_scc_blocked,nac|rpoD,2
nac,livH,cross_scc_blocked,nac,1
nac,livK,cross_scc_blocked,nac,1
nac,livM,cross_scc_blocked,nac,1
nac,lrp,two_cycle,nac,1
nac,lysA,cross_scc_blocked,nac,1
nac,lysP,cross_scc_blocked,nac,1
nac,lysR,cross_scc_blocked,nac|rpoD,2
nac,lysU,cross_scc_blocked,nac,1
nac,malI,cross_scc_blocked,nac,1
cpxR,baeR,cross_scc_blocked,cpxR|rpoS,2
nac,malY,cross_scc_blocked,nac,1
nac,map,cross_scc_blocked,nac,1
nac,marR,cross_scc_blocked,nac,1
nac,mcbA,cross_scc_blocked,nac,1
nac,mdtE,cross_scc_blocked,nac,1
nac,metE,cross_scc_blocked,nac,1
nac,metR,cross_scc_blocked,nac,1
nac,metY,cross_scc_blocked,nac,1
nac,mglA,cross_scc_blocked,nac,1
nac,mglB,cross_scc_blocked,nac,1
